"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
8.15,-0.0122640443,-0.3119377973,-0.0698613869,-0.2695082123,37.46911550795,489,1,-2.53088449205
8.16666666666667,-0.00883895066666666,-0.309962578,-0.0710891096666667,-0.268441703333333,37.4951556981667,490,1,-2.50484430183333
8.18333333333333,-0.00541385703333333,-0.3079873587,-0.0723168324333333,-0.267375194366667,37.5211958883833,491,1,-2.47880411161667
8.2,-0.0019887634,-0.3060121394,-0.0735445552,-0.2663086854,37.5472360786,492,1,-2.4527639214
8.21666666666667,0.00143633023333333,-0.3040369201,-0.0747722779666667,-0.265242176433333,37.5732762688167,493,1,-2.42672373118333
8.23333333333333,0.00486142386666667,-0.3020617008,-0.0760000007333333,-0.264175667466667,37.5993164590333,494,1,-2.40068354096667
8.25,0.0082865175,-0.3000864815,-0.0772277235,-0.2631091585,37.62535664925,495,1,-2.37464335075
8.26666666666667,0.0117116111333333,-0.2981112622,-0.0784554462666667,-0.262042649533333,37.6513968394667,496,1,-2.34860316053333
8.28333333333333,0.0151367047666667,-0.2961360429,-0.0796831690333333,-0.260976140566667,37.6774370296833,497,1,-2.32256297031667
8.3,0.0185617984,-0.2941608236,-0.0809108918,-0.2599096316,37.7034772199,498,1,-2.2965227801
8.31666666666667,0.0219868920333333,-0.2921856043,-0.0821386145666667,-0.258843122633333,37.7295174101167,499,1,-2.27048258988333
8.33333333333333,0.0254119856666667,-0.290210385,-0.0833663373333333,-0.257776613666667,37.7555576003333,500,1,-2.24444239966667
8.35,0.0288370793,-0.2882351657,-0.0845940601,-0.2567101047,37.78159779055,501,1,-2.21840220945
8.36666666666667,0.0322621729333333,-0.2862599464,-0.0858217828666667,-0.255643595733333,37.8076379807667,502,1,-2.19236201923333
8.38333333333333,0.0356872665666667,-0.2842847271,-0.0870495056333333,-0.254577086766667,37.8336781709833,503,1,-2.16632182901667
8.4,0.0391123602,-0.2823095078,-0.0882772284,-0.2535105778,37.8597183612,504,1,-2.1402816388
8.41666666666667,0.0425374538333333,-0.2803342885,-0.0895049511666667,-0.252444068833333,37.8857585514167,505,1,-2.11424144858333
8.43333333333333,0.0459625474666667,-0.2783590692,-0.0907326739333333,-0.251377559866667,37.9117987416333,506,1,-2.08820125836667
8.45,0.0493876411,-0.2763838499,-0.0919603967,-0.2503110509,37.93783893185,507,1,-2.06216106815
8.46666666666667,0.0528127347333333,-0.2744086306,-0.0931881194666667,-0.249244541933333,37.9638791220667,508,1,-2.03612087793333
