"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
0.333333333333333,0.0526179773333333,0.0139037916666667,-0.020196199,-0.005959865,39.7195029913333,20,1.06333333333333,-0.280497008666667
0.35,0.0552488762,0.01459898125,-0.02120600895,-0.00625785825,39.7054781409,21,1.06666666666667,-0.2945218591
0.366666666666667,0.0578797750666667,0.0152941708333333,-0.0222158189,-0.0065558515,39.6914532904667,22,1.07,-0.308546709533333
0.383333333333333,0.0605106739333333,0.0159893604166667,-0.02322562885,-0.00685384475,39.6774284400333,23,1.07333333333333,-0.322571559966667
0.4,0.0631415728,0.01668455,-0.0242354388,-0.007151838,39.6634035896,24,1.07666666666667,-0.3365964104
0.416666666666667,0.0657724716666667,0.0173797395833333,-0.02524524875,-0.00744983125,39.6493787391667,25,1.08,-0.350621260833333
0.433333333333333,0.0684033705333333,0.0180749291666667,-0.0262550587,-0.0077478245,39.6353538887333,26,1.08333333333333,-0.364646111266667
0.45,0.0710342694,0.01877011875,-0.02726486865,-0.00804581775,39.6213290383,27,1.08666666666667,-0.3786709617
0.466666666666667,0.0736651682666667,0.0194653083333333,-0.0282746786,-0.008343811,39.6073041878667,28,1.09,-0.392695812133333
0.483333333333333,0.0762960671333333,0.0201604979166667,-0.02928448855,-0.00864180425,39.5932793374333,29,1.09333333333333,-0.406720662566667
0.5,0.078926966,0.0208556875,-0.0302942985,-0.0089397975,39.579254487,30,1.09666666666667,-0.420745513
0.516666666666667,0.0815578648666667,0.0215508770833333,-0.03130410845,-0.00923779075,39.5652296365667,31,1.1,-0.434770363433333
0.533333333333333,0.0841887637333333,0.0222460666666667,-0.0323139184,-0.009535784,39.5512047861333,32,1.10333333333333,-0.448795213866667
0.55,0.0868196626,0.02294125625,-0.03332372835,-0.00983377725,39.5371799357,33,1.10666666666667,-0.4628200643
0.566666666666667,0.0894505614666667,0.0236364458333333,-0.0343335383,-0.0101317705,39.5231550852667,34,1.11,-0.476844914733333
0.583333333333333,0.0920814603333333,0.0243316354166667,-0.03534334825,-0.01042976375,39.5091302348333,35,1.11333333333333,-0.490869765166667
0.6,0.0947123592,0.025026825,-0.0363531582,-0.010727757,39.4951053844,36,1.11666666666667,-0.5048946156
0.616666666666667,0.0973432580666667,0.0257220145833333,-0.03736296815,-0.01102575025,39.4810805339667,37,1.12,-0.518919466033333
