"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
0.333333333333333,-0.0800786516666667,-0.0714442556666667,0.00241584166666667,-0.0622227666666667,39.166267219,20,1.06333333333333,-0.833732781
0.35,-0.08408258425,-0.07501646845,0.00253663375,-0.065333905,39.12458057995,21,1.06666666666667,-0.87541942005
0.366666666666667,-0.0880865168333333,-0.0785886812333333,0.00265742583333333,-0.0684450433333333,39.0828939409,22,1.07,-0.9171060591
0.383333333333333,-0.0920904494166667,-0.0821608940166667,0.00277821791666667,-0.0715561816666667,39.04120730185,23,1.07333333333333,-0.95879269815
0.4,-0.096094382,-0.0857331068,0.00289901,-0.07466732,38.9995206628,24,1.07666666666667,-1.0004793372
0.416666666666667,-0.100098314583333,-0.0893053195833333,0.00301980208333333,-0.0777784583333333,38.95783402375,25,1.08,-1.04216597625
0.433333333333333,-0.104102247166667,-0.0928775323666667,0.00314059416666667,-0.0808895966666667,38.9161473847,26,1.08333333333333,-1.0838526153
0.45,-0.10810617975,-0.09644974515,0.00326138625,-0.084000735,38.87446074565,27,1.08666666666667,-1.12553925435
0.466666666666667,-0.112110112333333,-0.100021957933333,0.00338217833333333,-0.0871118733333333,38.8327741066,28,1.09,-1.1672258934
0.483333333333333,-0.116114044916667,-0.103594170716667,0.00350297041666667,-0.0902230116666667,38.79108746755,29,1.09333333333333,-1.20891253245
0.5,-0.1201179775,-0.1071663835,0.0036237625,-0.09333415,38.7494008285,30,1.09666666666667,-1.2505991715
0.516666666666667,-0.124121910083333,-0.110738596283333,0.00374455458333333,-0.0964452883333333,38.70771418945,31,1.1,-1.29228581055
0.533333333333333,-0.128125842666667,-0.114310809066667,0.00386534666666667,-0.0995564266666667,38.6660275504,32,1.10333333333333,-1.3339724496
0.55,-0.13212977525,-0.11788302185,0.00398613875,-0.102667565,38.62434091135,33,1.10666666666667,-1.37565908865
0.566666666666667,-0.136133707833333,-0.121455234633333,0.00410693083333333,-0.105778703333333,38.5826542723,34,1.11,-1.4173457277
