"Time","TOI","HbO2","HHb","HbT","PaCO2","t","u","EtCO2"
30.1166666666667,0.318728464683333,-0.116003607566667,-0.07770484915,-0.20789534505,39.7827113356333,1807,1,-0.217288664366667
30.1333333333333,0.318715356066667,-0.115756790933333,-0.0774901246,-0.2078277462,39.7824373058667,1808,1,-0.217562694133333
30.15,0.31870224745,-0.1155099743,-0.07727540005,-0.20776014735,39.7821632761,1809,1,-0.2178367239
30.1666666666667,0.318689138833333,-0.115263157666667,-0.0770606755,-0.2076925485,39.7818892463333,1810,1,-0.218110753666667
30.1833333333333,0.318676030216667,-0.115016341033333,-0.07684595095,-0.20762494965,39.7816152165667,1811,1,-0.218384783433333
30.2,0.3186629216,-0.1147695244,-0.0766312264,-0.2075573508,39.7813411868,1812,1,-0.2186588132
30.2166666666667,0.318649812983333,-0.114522707766667,-0.07641650185,-0.20748975195,39.7810671570333,1813,1,-0.218932842966667
30.2333333333333,0.318636704366667,-0.114275891133333,-0.0762017773,-0.2074221531,39.7807931272667,1814,1,-0.219206872733333
30.25,0.31862359575,-0.1140290745,-0.07598705275,-0.20735455425,39.7805190975,1815,1,-0.2194809025
30.2666666666667,0.318610487133333,-0.113782257866667,-0.0757723282,-0.2072869554,39.7802450677333,1816,1,-0.219754932266667
30.2833333333333,0.318597378516667,-0.113535441233333,-0.07555760365,-0.20721935655,39.7799710379667,1817,1,-0.220028962033333
30.3,0.3185842699,-0.1132886246,-0.0753428791,-0.2071517577,39.7796970082,1818,1,-0.2203029918
30.3166666666667,0.318571161283333,-0.113041807966667,-0.07512815455,-0.20708415885,39.7794229784333,1819,1,-0.220577021566667
30.3333333333333,0.318558052666667,-0.112794991333333,-0.07491343,-0.20701656,39.7791489486667,1820,1,-0.220851051333333
30.35,0.31854494405,-0.1125481747,-0.07469870545,-0.20694896115,39.7788749189,1821,1,-0.2211250811
30.3666666666667,0.318531835433333,-0.112301358066667,-0.0744839809,-0.2068813623,39.7786008891333,1822,1,-0.221399110866667
30.3833333333333,0.318518726816667,-0.112054541433333,-0.07426925635,-0.20681376345,39.7783268593667,1823,1,-0.221673140633333
30.4,0.3185056182,-0.1118077248,-0.0740545318,-0.2067461646,39.7780528296,1824,1,-0.2219471704
30.4166666666667,0.318492509583333,-0.111560908166667,-0.07383980725,-0.20667856575,39.7777787998333,1825,1,-0.222221200166667
30.4333333333333,0.318479400966667,-0.111314091533333,-0.0736250827,-0.2066109669,39.7775047700667,1826,1,-0.222495229933333
30.45,0.31846629235,-0.1110672749,-0.07341035815,-0.20654336805,39.7772307403,1827,1,-0.2227692597
30.4666666666667,0.318453183733333,-0.110820458266667,-0.0731956336,-0.2064757692,39.7769567105333,1828,1,-0.223043289466667
30.4833333333333,0.318440075116667,-0.110573641633333,-0.07298090905,-0.20640817035,39.7766826807667,1829,1,-0.223317319233333
30.5,0.3184269665,-0.110326825,-0.0727661845,-0.2063405715,39.776408651,1830,1,-0.223591349
30.5166666666667,0.318413857883333,-0.110080008366667,-0.07255145995,-0.20627297265,39.7761346212333,1831,1,-0.223865378766667
30.5333333333333,0.318400749266667,-0.109833191733333,-0.0723367354,-0.2062053738,39.7758605914667,1832,1,-0.224139408533333
30.55,0.31838764065,-0.1095863751,-0.07212201085,-0.20613777495,39.7755865617,1833,1,-0.2244134383
30.5666666666667,0.318374532033333,-0.109339558466667,-0.0719072863,-0.2060701761,39.7753125319333,1834,1,-0.224687468066667
30.5833333333333,0.318361423416667,-0.109092741833333,-0.07169256175,-0.20600257725,39.7750385021667,1835,1,-0.224961497833333
30.6,0.3183483148,-0.1088459252,-0.0714778372,-0.2059349784,39.7747644724,1836,1,-0.2252355276
30.6166666666667,0.318335206183333,-0.108599108566667,-0.07126311265,-0.20586737955,39.7744904426333,1837,1,-0.225509557366667
30.6333333333333,0.318322097566667,-0.108352291933333,-0.0710483881,-0.2057997807,39.7742164128667,1838,1,-0.225783587133333
30.65,0.31830898895,-0.1081054753,-0.07083366355,-0.20573218185,39.7739423831,1839,1,-0.2260576169
30.6666666666667,0.318295880333333,-0.107858658666667,-0.070618939,-0.205664583,39.7736683533333,1840,1,-0.226331646666667
30.6833333333333,0.318282771716667,-0.107611842033333,-0.07040421445,-0.20559698415,39.7733943235667,1841,1,-0.226605676433333
30.7,0.3182696631,-0.1073650254,-0.0701894899,-0.2055293853,39.7731202938,1842,1,-0.2268797062
30.7166666666667,0.318256554483333,-0.107118208766667,-0.06997476535,-0.20546178645,39.7728462640333,1843,1,-0.227153735966667
30.7333333333333,0.318243445866667,-0.106871392133333,-0.0697600408,-0.2053941876,39.7725722342667,1844,1,-0.227427765733333
30.75,0.31823033725,-0.1066245755,-0.06954531625,-0.20532658875,39.7722982045,1845,1,-0.2277017955
30.7666666666667,0.318217228633333,-0.106377758866667,-0.0693305917,-0.2052589899,39.7720241747333,1846,1,-0.227975825266667
30.7833333333333,0.318204120016667,-0.106130942233333,-0.06911586715,-0.20519139105,39.7717501449667,1847,1,-0.228249855033333
30.8,0.3181910114,-0.1058841256,-0.0689011426,-0.2051237922,39.7714761152,1848,1,-0.2285238848
30.8166666666667,0.318177902783333,-0.105637308966667,-0.06868641805,-0.20505619335,39.7712020854333,1849,1,-0.228797914566667
30.8333333333333,0.318164794166667,-0.105390492333333,-0.0684716935,-0.2049885945,39.7709280556667,1850,1,-0.229071944333333
30.85,0.31815168555,-0.1051436757,-0.06825696895,-0.20492099565,39.7706540259,1851,1,-0.2293459741
30.8666666666667,0.318138576933333,-0.104896859066667,-0.0680422444,-0.2048533968,39.7703799961333,1852,1,-0.229620003866667
30.8833333333333,0.318125468316667,-0.104650042433333,-0.06782751985,-0.20478579795,39.7701059663667,1853,1,-0.229894033633333
30.9,0.3181123597,-0.1044032258,-0.0676127953,-0.2047181991,39.7698319366,1854,1,-0.2301680634
30.9166666666667,0.318099251083333,-0.104156409166667,-0.06739807075,-0.20465060025,39.7695579068333,1855,1,-0.230442093166667
30.9333333333333,0.318086142466667,-0.103909592533333,-0.0671833462,-0.2045830014,39.7692838770667,1856,1,-0.230716122933333
30.95,0.31807303385,-0.1036627759,-0.06696862165,-0.20451540255,39.7690098473,1857,1,-0.2309901527
30.9666666666667,0.318059925233333,-0.103415959266667,-0.0667538971,-0.2044478037,39.7687358175333,1858,1,-0.231264182466667
30.9833333333333,0.318046816616667,-0.103169142633333,-0.06653917255,-0.20438020485,39.7684617877667,1859,1,-0.231538212233333
31,0.318033708,-0.102922326,-0.066324448,-0.204312606,39.768187758,1860,1,-0.231812242
31.0166666666667,0.3179419477,-0.10224971705,-0.0660719473666667,-0.204118139966667,39.7674415085833,1861,1,-0.232558491416667
31.0333333333333,0.3178501874,-0.1015771081,-0.0658194467333333,-0.203923673933333,39.7666952591667,1862,1,-0.233304740833333
31.05,0.3177584271,-0.10090449915,-0.0655669461,-0.2037292079,39.76594900975,1863,1,-0.23405099025
31.0666666666667,0.3176666668,-0.1002318902,-0.0653144454666667,-0.203534741866667,39.7652027603333,1864,1,-0.234797239666667
31.0833333333333,0.3175749065,-0.09955928125,-0.0650619448333333,-0.203340275833333,39.7644565109167,1865,1,-0.235543489083333
31.1,0.3174831462,-0.0988866723,-0.0648094442,-0.2031458098,39.7637102615,1866,1,-0.2362897385
31.1166666666667,0.3173913859,-0.09821406335,-0.0645569435666667,-0.202951343766667,39.7629640120833,1867,1,-0.237035987916667
31.1333333333333,0.3172996256,-0.0975414544,-0.0643044429333333,-0.202756877733333,39.7622177626667,1868,1,-0.237782237333333
31.15,0.3172078653,-0.09686884545,-0.0640519423,-0.2025624117,39.76147151325,1869,1,-0.23852848675
31.1666666666667,0.317116105,-0.0961962365,-0.0637994416666667,-0.202367945666667,39.7607252638333,1870,1,-0.239274736166667
31.1833333333333,0.3170243447,-0.09552362755,-0.0635469410333333,-0.202173479633333,39.7599790144167,1871,1,-0.240020985583333
31.2,0.3169325844,-0.0948510186,-0.0632944404,-0.2019790136,39.759232765,1872,1,-0.240767235
31.2166666666667,0.3168408241,-0.09417840965,-0.0630419397666667,-0.201784547566667,39.7584865155833,1873,1,-0.241513484416667
31.2333333333333,0.3167490638,-0.0935058007,-0.0627894391333333,-0.201590081533333,39.7577402661667,1874,1,-0.242259733833333
31.25,0.3166573035,-0.09283319175,-0.0625369385,-0.2013956155,39.75699401675,1875,1,-0.24300598325
31.2666666666667,0.3165655432,-0.0921605828,-0.0622844378666667,-0.201201149466667,39.7562477673333,1876,1,-0.243752232666667
31.2833333333333,0.3164737829,-0.09148797385,-0.0620319372333333,-0.201006683433333,39.7555015179167,1877,1,-0.244498482083333
31.3,0.3163820226,-0.0908153649,-0.0617794366,-0.2008122174,39.7547552685,1878,1,-0.2452447315
31.3166666666667,0.3162902623,-0.09014275595,-0.0615269359666667,-0.200617751366667,39.7540090190833,1879,1,-0.245990980916667
31.3333333333333,0.316198502,-0.089470147,-0.0612744353333333,-0.200423285333333,39.7532627696667,1880,1,-0.246737230333333
31.35,0.3161067417,-0.08879753805,-0.0610219347,-0.2002288193,39.75251652025,1881,1,-0.24748347975
31.3666666666667,0.3160149814,-0.0881249291,-0.0607694340666667,-0.200034353266667,39.7517702708333,1882,1,-0.248229729166667
