ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred
1	100	0.51438878929622556	0.51438878288878875	0.51438878119001785	10.287775816070218	240383.53544534475	1	6.1584289214481407	0.069546405590861157	0.011716201989127479	100	1	0.034464041017753778	0.034464048339731199	58.581009945637391	75.561634205447319	22.061783089138956	68.213414829604559	90.275197918743515	0.091873006922769465	40	0.01839970312732965	100	1	40	0.069541056513771141	0.12000585494951066	0.059931020489719877	145.61994702241233	3.9792588050086627e-05	0.028605522720200456	0.067041238909295073	0.001288932466860504
1	200	0.51291715305121022	0.51291715485477285	0.51291715506588798	10.258343052667863	240360.19963300502	0.98999999999999999	6.1304267263310388	0.068237822574977	0.011938362553656639	100	1	0.034365451378326278	0.034365449389414493	59.691812768283192	75.139947946230421	22.494129915161196	67.988906349239414	90.48303626440061	0.072829061111786775	40	0.018486312669135026	100	1	40	0.068239378899388456	0.089682396229278649	0.044811167708001483	145.48237051652916	3.9796451386731659e-05	0.027414057336516848	0.066757000912116227	0.0013216455028590101
1	300	0.51143663095313063	0.51143663286379404	0.51143663310658116	10.228732610123807	240336.72529300212	0.97999999999999998	6.0997716813617018	0.066965661809913465	0.012158793605102334	100	1	0.034266256455208456	0.034266254418140941	60.793968025511667	74.692767530382127	22.950459467424196	67.736894414423418	90.687353881847613	0.053751612731083226	40	0.018571061357756356	100	1	40	0.066967382648256968	0.060050384902289755	0.030016173011333719	145.34396348507758	3.9800338414108028e-05	0.026259733238564956	0.066472262876583338	0.0013557656927498977
1	400	0.50994332532786468	0.50994332771798945	0.50994332224617533	10.198866499123314	240313.05049907442	0.96999999999999997	6.0664109897866174	0.065727646272613141	0.012376418298917398	100	1	0.034166205020745653	0.034166202590493751	61.882091494586987	74.219670525957952	23.431035415933138	67.456225895159122	90.88726131109226	0.034591868120207689	40	0.018653608092047125	100	1	40	0.065729526995475407	0.031213701860360876	0.015605583913650394	145.20436140125034	3.9804259403035802e-05	0.025140571844261755	0.066186296539107584	0.0013913577350131918
1	500	0.50843568420271423	0.50843568664832928	0.50843568125212268	10.168713676165012	240289.15081065361	0.95999999999999996	6.0304790037964295	0.064523422563414895	0.012590991682307078	100	1	0.034065193069869673	0.034065190643892219	62.954958411535394	73.721984416008965	23.934713563135432	67.14793872708097	91.082652290216402	0.015331807865764255	40	0.01873393838584534	100	1	40	0.064525447770551581	0.0031638635060444731	0.0015819304334245875	145.06341914841471	3.9808218422385385e-05	0.024056343304730946	0.065898832953220368	0.0014284409506176495
1	600	0.506912141971952	0.5069121441251645	0.50691214445170463	10.138242829083556	240265.00143951888	0.94999999999999996	5.99210973879695	0.063352484880711352	0.012802307066829062	100	1	0.03396311572961553	0.033963113678264212	64.011535334145307	73.201025970925599	24.460349756762255	66.813106198025608	91.273455954787863	-0.0040464110849626339	40	0.018812051681728763	100	1	40	0.063354654752745335	-0.024110550183723323	-0.012054691129474911	144.92099036961028	3.9812219602062552e-05	0.023006666400150907	0.065609605804702056	0.0014670401255939365
1	700	0.50537111951011693	0.50537112190452849	0.50537111933052348	10.107422380491244	240240.5774431974	0.93999999999999995	5.9514369994772016	0.062214210706356583	0.013010200638228619	100	1	0.033859867208377414	0.033859864995145074	65.051003191143096	72.658102471468553	25.006800863200311	66.452838458121676	91.459639321321987	-0.023560445307578809	40	0.018887962064687097	100	1	40	0.062216514867754751	-0.050624287102160659	-0.025306739067116793	144.77692746333486	3.9816267101096476e-05	0.021991044285442921	0.065318351562573457	0.0015071851689407805
1	800	0.50381099684605002	0.50381099940593765	0.50381099462423684	10.076219927712298	240215.85329231084	0.93000000000000005	5.908592064913921	0.061107873108820196	0.013214544846419565	100	1	0.033755338951015353	0.033755336639823871	66.072724232097826	72.094490743000279	25.572943501064557	66.068256326349214	91.641199827413772	-0.043228103966856335	40	0.018961694953274225	100	1	40	0.061110294650290928	-0.076394433818295693	-0.038178650816016124	144.63107896450231	3.9820365179479126e-05	0.021008878985030073	0.065024804418405135	0.0015489116160998817
1	900	0.50223010005893265	0.50223010266015455	0.50223009769950977	10.044601991761866	240190.80249940915	0.92000000000000004	5.8637027364424563	0.060032658742574026	0.013415243285018773	100	1	0.03364941881815206	0.033649416545867158	67.076216425093861	71.511428291473251	26.157682246862691	65.660477380401417	91.818159627264109	-0.06306749159841242	40	0.019033284599351517	100	1	40	0.06003519061582608	-0.10143970804659264	-0.050676406394864794	144.48328838955777	3.982451825990935e-05	0.020059490367162255	0.064728694155247582	0.0015922607462416684
1	1000	0.50062670054689695	0.50062670309348123	0.50062669955154782	10.012534000771485	240165.3977879856	0.91000000000000003	5.8168933539477532	0.058987692682729916	0.013612231612831833	100	1	0.033541990992453925	0.033541988869953708	68.061158064159159	70.910113883591478	26.759950739765415	65.230614753274168	91.990565493039583	-0.083096995434877363	40	0.019102773916585426	100	1	40	0.058990324817065662	-0.12578056216193334	-0.062807497764335279	144.33339413965203	3.9828730900045245e-05	0.019142141089885552	0.064429746336792881	0.0016372794917525763
