ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred	t
1	1400	0.50670515787276127	0.50670515797855809	0.50670515795757809	10.134103157009028	240588.87977979539	0.95999999999999996	5.956891184241722	0.063850706807092997	0.01221587491033959	100	0.87	0.033949245684587549	0.033949245583157733	61.079374551697953	73.029617250330645	24.472914518063476	66.267045478846484	90.73995999690996	-0.014171259987104279	40	0.018592819258253592	100	0.87000000000009436	40	0.06385080471617563	0.052447598138737284	0.026217789461645848	146.83005840670984	3.9758624790784316e-05	0.02352136497500824	0.065458488656908898	0.0014248274528314959	1400
1	1500	0.5066356577033736	0.50663565798455656	0.50663565758209339	10.132713154016077	240614.69555383877	0.95999999999999996	5.9508707474738225	0.06379645652286009	0.012187796594259007	100	0.85999999999999999	0.033944589178750248	0.033944589058000262	60.93898297129504	72.973293284132453	24.517033330890442	66.197065092711938	90.71409842360238	-0.015004445446741149	40	0.018582126089631605	100	0.86000000000064336	40	0.063796557422510225	0.056183870813070191	0.028084548090816248	146.98211385575783	3.9754359051023443e-05	0.023472646295730582	0.06544605305303372	0.0014266343141478386	1500
1	1600	0.50656601100540444	0.50656601111769373	0.50656601108181165	10.131320219678987	240640.82563068694	0.95999999999999996	5.9448358437000888	0.063742193358104729	0.012159773091617337	100	0.84999999999999998	0.033939922843794872	0.033939922742481379	60.798865458086688	72.916822836310075	24.561261476903979	66.126996139462207	90.688257616366187	-0.015839228740823982	40	0.018571435357745116	100	0.85000000000010767	40	0.063742290459883319	0.059919685286209723	0.029950881953573389	147.13600929187501	3.975004230861562e-05	0.023423926412238862	0.06543359360088323	0.0014284472924648627	1600
1	1700	0.50649621329557215	0.50649621339336881	0.50649621339714379	10.12992426542176	240667.27916673879	0.95999999999999996	5.9387861098728081	0.063687913881147279	0.012131802474553144	100	0.83999999999999997	0.033935246401758823	0.033935246297608634	60.659012372765716	72.860202380947612	24.60560161060404	66.056834255648283	90.662435866252324	-0.016675662617556639	40	0.018560746359175869	100	0.84000000000005259	40	0.063688015414643973	0.063655311469196119	0.031816912952636903	147.29178799754382	3.9745673084926743e-05	0.023375202223053695	0.065421109513170803	0.0014302665091945963	1700
1	1800	0.50642626954297942	0.50642626979190974	0.50642626945934677	10.128525390736097	240694.0633142117	0.95999999999999996	5.9327219819789372	0.063633622347837232	0.012103886826406649	100	0.82999999999999996	0.033930560169314047	0.033930560053776232	60.519434132033247	72.803435943209635	24.650050541790634	65.986584624025767	90.636635165816401	-0.017513686540390011	40	0.018550059922458041	100	0.83000000000047669	40	0.063633720959443876	0.067390485483804663	0.033682496348291485	147.44949595653043	3.974125023396541e-05	0.023326477607840325	0.065408601693427021	0.0014320918522409704	1800
1	1900	0.50635617639544062	0.50635617652105247	0.50635617646566422	10.127123527477991	240721.18519550384	0.95999999999999996	5.9266431659705541	0.06357931697427531	0.012076025179502256	100	0.81999999999999995	0.033925863924921099	0.033925863823199502	60.380125897511277	72.746520792857893	24.694610442901322	65.916244249111017	90.610854692012339	-0.018353339688567963	40	0.018539375710828129	100	0.82000000000012396	40	0.063579413339512891	0.071125352817508758	0.035547691903278771	147.60918005212056	3.9736772616133926e-05	0.023277751045872919	0.065396069556887051	0.0014339234382976104	1900
1	2000	0.5062859332426779	0.50628593334795535	0.50628593333332672	10.125718664388629	240748.65499410403	0.95999999999999996	5.9205496280312744	0.063524997406513503	0.012048217204839772	100	0.81000000000000005	0.033921157634432569	0.033921157533332892	60.241086024198857	72.689456500613758	24.739281558162588	65.84581265176611	90.585094209928698	-0.019194628372646821	40	0.018528693630696647	100	0.81000000000008487	40	0.063525094997251522	0.074859970367131656	0.037412515123370932	147.77088887419123	3.9732238588141897e-05	0.023229022223768214	0.065383513009363486	0.001435761291449019	2000
1	2100	0.5062155403109444	0.50621554041641681	0.50621554041822958	10.124310805699093	240776.48049008194	0.95999999999999996	5.9144413945407637	0.063470664348067418	0.012020463170741198	100	0.80000000000000004	0.033916441311828659	0.033916441208021383	60.102315853705989	72.632243277587946	24.784063702456848	65.775290335357411	90.559354037814259	-0.020037548879660333	40	0.018518013817834415	100	0.80000000000006399	40	0.063470765021431175	0.078594316905135797	0.039276942509423159	147.93467319467402	3.9727646905255025e-05	0.023180291828434313	0.065370932106273733	0.0014376054260118903	2100
1	2200	0.50614499925432144	0.50614499954372194	0.5061449991259398	10.122899985044141	240804.67087793309	0.95999999999999996	5.9083186199294104	0.063416319332884774	0.011992763731473424	100	0.79000000000000004	0.033911715062880224	0.033911714941437972	59.963818657367121	72.574882490076703	24.82895574468516	65.704679109208328	90.533634853893489	-0.02088208040432972	40	0.018507336557811033	100	0.79000000000059767	40	0.063416420190942027	0.082328317393325467	0.04114092372130853	148.10058571950523	3.9722996091088549e-05	0.023131561268170515	0.065358327158144339	0.001439455812432141	2200
1	2300	0.50607430995015923	0.50607431008279935	0.50607431001233905	10.121486198587041	240833.2345387777	0.95999999999999996	5.9021812885656466	0.063361963157522364	0.011965119245345945	100	0.78000000000000003	0.033906978872817288	0.033906978770826719	59.825596226729722	72.517374027999779	24.873957818325337	65.633979245867025	90.507937064192362	-0.021728223420085388	40	0.018496662023754072	100	0.78000000000013237	40	0.063362059133560841	0.086061939865610615	0.043004429951894935	148.26868111120905	3.9718284805329956e-05	0.023082831357079326	0.065345698157909179	0.0014413124857531234	2300
