ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred
1	100	0.50843641332059653	0.50843641312617693	0.50843641158402519	10.168728267761251	240289.16225538688	0.95999999999999996	6.0305402770788277	0.064523990432976117	0.012591294095492618	100	1	0.034065239442588345	0.03406523957612969	62.956470477463093	73.722556022069725	23.934264981444088	67.14866150693824	91.082926488382327	0.015341105107148395	40	0.018734050873787145	100	1	40	0.064523761827427806	0.0031245883228857574	0.0015622928903807943	145.06348736621709	3.9808216526359623e-05	0.024056856086728789	0.065898971718017146	0.0014284228046134025
1	200	0.50766941392950549	0.50766941550641187	0.50766941570632973	10.153388271075393	240277.00432045062	0.95999999999999996	5.9655313369243528	0.063928768008883918	0.012277291865909219	100	1	0.034013852383194293	0.034013850852324092	61.386459329546092	73.115271854895383	24.410371963688775	66.386052801847129	90.796424765535903	0.0055748190407778619	39	0.018616144802513303	100	1	39.000000033988258	0.063930266501384572	0.044298712196289121	0.022145734695243498	144.99178418149057	3.9810230808616157e-05	0.023522677913908111	0.065753206254339974	0.0014477161559047196
1	300	0.50688508782037833	0.50688508942803256	0.50688508964560786	10.137701748706696	240264.57237122837	0.95999999999999996	5.8988042338877804	0.063332103796469252	0.011970024395605253	100	1	0.033961302535471125	0.033961301006255731	59.850121978026266	72.490574794071776	24.899468204381819	65.613030759122609	90.512498963504427	-0.0043897473719743951	38	0.018498557428220742	100	1	38.000000020550395	0.063333599107712996	0.08539894322143271	0.042673539991490601	144.91846124515203	3.981229069935683e-05	0.022988439264398187	0.065604481382507851	0.0014677354910614612
1	400	0.50608249623873447	0.50608249787897508	0.50608249810469363	10.121649916881895	240251.85159820321	0.95999999999999996	5.8303039444397493	0.062733975345202656	0.011669330945967185	100	1	0.033907528900723946	0.033907527373014473	58.346654729835926	71.847882805723302	25.401964317168876	64.829133194506255	90.231097511675131	-0.014563038177583074	37	0.018381273304682585	100	1	37.000000020812955	0.06273546872886708	0.12646509226583375	0.063148405313608949	144.84343075334471	3.9814398666934306e-05	0.022454190149875056	0.06545264122123011	0.0014885182508710517
1	500	0.50526125331040972	0.50526125498331842	0.50526125521737519	10.105225058120432	240238.83590453776	0.95999999999999996	5.7600257136297035	0.062134798720265561	0.01137526818668046	100	1	0.03385250562412697	0.03385250409956414	56.876340933402304	71.187083468025079	25.917902054357839	64.034470610157541	89.95237266451538	-0.024948372531846438	36	0.018264362341419267	100	1	36.000000017705588	0.062136290148327403	0.16750682292953914	0.083558126214296646	144.76665663544583	3.9816555737062339e-05	0.021920377349254332	0.06529763623086797	0.0015100884594756428
1	600	0.50442096540849968	0.5044209671151596	0.50442096735787967	10.088419299879375	240225.51910014253	0.95999999999999996	5.6879680915298101	0.061534990762739245	0.0110878781287465	100	1	0.033796206333647848	0.033796204812977938	55.439390643732501	70.508096216543052	26.447298092300201	63.229171377044224	89.676469469344426	-0.03554909097739975	35	0.018147893176828675	100	1	35.000000015320126	0.061536481122841165	0.20853386691293008	0.10389072015141311	144.68810209312616	3.9818762951709762e-05	0.021387449031756871	0.065139416552576129	0.0015324706873566668
1	700	0.50356123338267089	0.50356123512426088	0.50356123537601771	10.071224659151216	240211.89491005705	0.95999999999999996	5.6141332767989089	0.060934969285009112	0.010807189184455893	100	1	0.033738604286291267	0.033738602770193186	54.035945922279467	69.810875885165956	26.990141469633457	62.413384670998411	89.403526140631868	-0.046368524258324578	34	0.018031933281024568	100	1	34.000000013755859	0.060936459535962093	0.24955595909002043	0.1241344085359154	144.60772981169964	3.9821021367745427e-05	0.020855854778585849	0.064977932473756356	0.0015556899920063341
1	800	0.5026816537395864	0.5026816555173208	0.50268165577847856	10.053633066068949	240197.95699306083	0.95999999999999996	5.5385273557030761	0.060335152333356526	0.010533216760449628	100	1	0.033679672447987079	0.033679670937158068	52.666083802248139	69.095415285184629	27.546391792445419	61.587282213016763	89.133674005462183	-0.057409975632149571	33	0.017916548876584355	100	1	33.000000012831727	0.060336643419334257	0.29058283780010796	0.14427763056730672	144.52550207048048	3.982333205388729e-05	0.020326044750617035	0.064813134692057475	0.0015797718818929796
1	900	0.50178182028805374	0.50178182210314626	0.50178182237409708	10.035636396808522	240183.69896780612	0.95999999999999996	5.4611605609616172	0.059735957632265753	0.010265963944105713	100	1	0.033619383603902778	0.033619382099064503	51.329819720528569	68.361747987237067	28.115977294562398	60.751060249801156	88.867037544363555	-0.068676697537372072	32	0.017801804895390815	100	1	32.000000012430569	0.059737450479190705	0.33162423379830619	0.16430905076798719	144.44138089658156	3.9825696086403198e-05	0.019798469001662249	0.064644974663621319	0.0016047422642746524
1	1000	0.50086132607348643	0.50086132792716809	0.50086132820831342	10.017226512277771	240169.11444362425	0.95999999999999996	5.3820475313675331	0.059137802057451012	0.010005422200197851	100	1	0.033557710488062789	0.033557708989957004	50.027111000989258	67.609951126861844	28.698792892879183	59.904941560512711	88.603734453391894	-0.080171864929679842	31	0.017687764941215021	100	1	31.000000012518093	0.059139297579494127	0.37268985821391531	0.18421756551534199	144.35532824575066	3.9828114544034514e-05	0.019273576797517619	0.064473405001049561	0.0016306273806131616
