ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred
1	9700	0.41152679768142564	0.41152679783416657	0.41152679635905898	8.2305359538662017	241157.01883503268	0.95999999999999996	6.0554105496814845	0.064755469701530954	0.010285907558240244	100	0.35999999999999999	0.027572295566427311	0.027572295356056951	51.42953779120122	73.382059650770913	23.659903041895333	65.22715107076661	88.887054112661943	-0.21805505838576744	40	0.017810444463429664	100	0.35999999999985222	40	0.064755574264197244	0.32852481552172585	0.16280079700550751	150.17246749385768	3.966495790256647e-05	0.032001500929301624	0.062415446889764671	0.0014904632967060528
1	9800	0.41408326165565867	0.41408326181807098	0.41408326023532371	8.2816652334608669	241133.02762962203	0.95999999999999996	6.0493937566421527	0.064699273685158404	0.010326626170455201	100	0.37	0.027743578646980738	0.027743578435766691	51.633130852276004	73.341694174067214	23.70666128554609	65.221200223509854	88.927861509055944	-0.21247346704403855	40	0.017828044817827099	100	0.36999999999980576	40	0.064699373009567851	0.3222155693566856	0.15972821655850389	150.0314810673637	3.9668904314063893e-05	0.031741832530365131	0.062498754223223311	0.0014884702393283117
1	9900	0.41657262978133214	0.41657262991939925	0.41657262870599165	8.3314525958398278	241109.69581099215	0.95999999999999996	6.0437563649636372	0.064646734517079432	0.010366954054977853	100	0.38	0.027910366302512018	0.027910366123301441	51.834770274889266	73.304443954979348	23.750555186903554	65.21764291636687	88.968198103270424	-0.20702045097597721	40	0.017845425054418374	100	0.3799999999998161	40	0.064646826569564789	0.31599146456550786	0.15669406384740242	149.89435613456331	3.967274301361344e-05	0.031491161231876362	0.062580142522746615	0.0014865611126203722
1	10000	0.41899841877635402	0.41899841887549627	0.41899841819294981	8.3799683755221537	241086.98953996325	0.95999999999999996	6.0384774382910216	0.064597635105820325	0.010406917230774118	100	0.39000000000000001	0.028072894156297611	0.028072894018927638	52.034586153870592	73.270135080637687	23.791742916383811	65.21634967277771	89.008092589161521	-0.20168908419545328	40	0.017862598161440407	100	0.38999999999985863	40	0.06459771996530897	0.30984749307009551	0.15369607096796425	149.76089492668177	3.9676479507470057e-05	0.031248990038302813	0.062659715161261897	0.001484729953724696
1	10100	0.42136387761263649	0.42136387768529815	0.42136387739174985	8.4272775520814065	241064.87754764239	0.95999999999999996	6.0335376497643551	0.064551776340515343	0.010446539555149865	100	0.40000000000000002	0.028231379891964427	0.028231379785247243	52.232697775749322	73.238607027503676	23.830370477134849	65.217200782052615	89.047571259187464	-0.19647296555021415	40	0.017879576037485658	100	0.39999999999990649	40	0.064551856240666686	0.30377906664437349	0.15073216028868766	149.63091464244118	3.9680118884633223e-05	0.031014861245775453	0.062737567678355019	0.0014829713255670568
1	10200	0.42367201461150072	0.42367201470920035	0.42367201499294893	8.4734402921256944	241043.33089465005	0.95999999999999996	6.028919195086325	0.064508975920925846	0.010485843277405493	100	0.40999999999999998	0.028386025066563559	0.028386025004527578	52.429216387027466	73.209712026682482	23.866572380169174	65.220086202746046	89.08665858291522	-0.19136615964199905	40	0.017896369746507802	100	0.4099999999999519	40	0.064509052420701887	0.29778192276369286	0.14780040014136181	149.5042460296217	3.9683665855831843e-05	0.03078835311830241	0.062813788662059722	0.0014812802408862838
1	10300	0.42592562024183733	0.42592562032168546	0.4259256203908155	8.5185124045446177	241022.32270321177	0.95999999999999996	6.0246055688800375	0.064469065847638771	0.010524848878931636	100	0.41999999999999998	0.028537016640650264	0.028537016566184639	52.624244394658177	73.183313101348801	23.900473316216463	65.224903754202259	89.125377070418722	-0.18636315755066329	40	0.017912989464342863	100	0.41999999999997639	40	0.064469140244144962	0.29185214166820372	0.14489901458355986	149.38073204164172	3.9687124797061521e-05	0.030569075560338891	0.062888460335064733	0.0014796521333138258
1	10400	0.42812728717547421	0.42812728757037855	0.42812729053972109	8.562545745742554	241001.82800158075	0.95999999999999996	6.0205814958907702	0.064431891564540641	0.010563575443636279	100	0.42999999999999999	0.028684528330789605	0.028684528466161315	52.817877218181394	73.159283548552594	23.932188687274319	65.231558974102882	89.163747661377201	-0.18145884140458535	40	0.017929444650675214	100	0.4299999999996228	40	0.064431963056700861	0.28598607399053239	0.14202634928779262	149.26022666059694	3.9690499774704031e-05	0.030356667652578551	0.062961659083513657	0.0014780828105138116
1	10500	0.43027943169384764	0.43027943174597416	0.4302794316643066	8.6055886336779466	240981.82355640706	0.95999999999999996	6.0168328330703531	0.064397310739526203	0.010602041069960683	100	0.44	0.02882872199601564	0.028828721921508545	53.010205349803414	73.137506189491631	23.961825357983884	65.239964792304505	89.201790150288389	-0.17664841399922787	40	0.017945744235350922	100	0.43999999999989098	40	0.06439737412083521	0.28018030138026084	0.1391808533406349	149.14259412236746	3.9693794572688963e-05	0.030150794785645141	0.063033456507474217	0.0014765683753380104
1	10600	0.43238430018080076	0.43238430043005227	0.43238430220859136	8.647686004868687	240962.28764973237	0.95999999999999996	6.013346057447162	0.064365188284758304	0.010640260839780135	100	0.45000000000000001	0.028969748184089917	0.028969748247975623	53.201304198900672	73.11786852361827	23.989485417018471	65.250035779785819	89.23952119680429	-0.17192747625472327	40	0.017961895770268785	100	0.44999999999969625	40	0.064365247026186456	0.27443187902322597	0.13636119920134018	149.02770723514087	3.9697012728832402e-05	0.029951143031435236	0.063103918264854883	0.0014751053785925056
