ERR	t	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred	t
1	100	0.50759534857132227	0.50759534849091026	0.50759534794752814	10.151906972916347	240278.95311774593	0.95999999999999996	6.0338402451524331	0.0645545826297758	0.012585816605007155	100	1	0.034008888048883759	0.034008888312484387	62.929083025035773	73.748515376461683	23.909316542755647	67.168642992216405	91.077959534972052	-0.0034854198626405181	40	0.018732013110057264	100	1	40	0.064554303417344208	0.00383607527698826	0.0019180352864282939	145.00327754818298	3.9809907925279437e-05	0.024154389818564062	0.065617978808020297	0.0014018856409617959	100
1	200	0.50760715414414559	0.50760715376683063	0.50760715372023268	10.152143084866221	240279.13764828126	0.95999999999999996	6.0348585414902773	0.064564030797650496	0.012590854431465933	99	1	0.034009678897219751	0.034009679299255594	62.954272157329662	73.787246397605401	23.906656317081485	67.295728139382277	91.202384456463761	-0.0033435310929141732	40	0.01878299361806577	99.000000292827892	1	40	0.064563638205353505	-0.035946452821801644	-0.017971291322688789	145.0043658613547	3.9809877351906767e-05	0.024162898513639394	0.065620096550852033	0.0014015838928650287	200
1	300	0.50761946794811263	0.50761946745607456	0.50761946767133315	10.152389360621388	240279.33012466397	0.95999999999999996	6.0359206703400812	0.064573889014678282	0.012596112925419966	98	1	0.034010503922255263	0.03401050433397932	62.980564627099831	73.826755577836209	23.903753632840576	67.425212876938488	91.328966509779065	-0.0031955291175767842	40	0.018834716366507815	98.00000023527339	1	40	0.064573500086006735	-0.075716715956934633	-0.037840281444697602	145.0055010224111	3.9809845462100907e-05	0.024171776658326656	0.065622305535558562	0.0014012692187032208	300
1	400	0.50763192948552771	0.50763192903764554	0.50763192915258937	10.152638591486058	240279.52491032725	0.95999999999999996	6.0369954805015977	0.064583868677900225	0.012601438320300291	97	1	0.034011338845655159	0.034011339253223492	63.007191601501454	73.866760579872675	23.900838677024879	67.556780842646702	91.457619519671582	-0.0030457464333008277	40	0.018887140191359991	97.00000019557919	1	40	0.06458348189642997	-0.11548418453270504	-0.057678004152779079	145.006649804527	3.9809813189741637e-05	0.024180764490639873	0.065624541098010442	0.0014009508371053442	400
1	500	0.50764413560258481	0.50764413516756657	0.50764413525259711	10.152882713863221	240279.71570333981	0.95999999999999996	6.0380481965882078	0.064593647057475861	0.012606658398671308	96	1	0.034012156655200916	0.034012157061924009	63.033291993356535	73.906946715302993	23.898168100217987	67.69007126552053	91.588239365738517	-0.0028990288524863156	40	0.018940217021634093	96.000000185483344	1	40	0.064593261565862856	-0.15525636093536621	-0.077472622805166369	145.00777504007434	3.980978157894101e-05	0.024189571369374784	0.065626730912649464	0.0014006390521852778	500
1	600	0.50765567903669728	0.50765567859710203	0.50765567869210027	10.15311358253493	240279.89613825659	0.95999999999999996	6.0390437016157943	0.06460289752501451	0.01261159856406884	95	1	0.034012930064923987	0.034012930472370723	63.057992820344204	73.946997607167106	23.89600097649452	67.824717488830032	91.720718465324552	-0.0027602722192761886	40	0.018993897851955523	95.00000019181897	1	40	0.064602513016113403	-0.19504084190319404	-0.097212445174727186	145.00883918517735	3.9809751684327512e-05	0.024197903079972924	0.065628801907174988	0.0014003442586644948	600
1	700	0.50766614842679447	0.50766614796942888	0.50766614810502664	10.153322970289089	240280.05978551821	0.95999999999999996	6.0399465323561827	0.064611289789369655	0.012616082015050897	94	1	0.034013631513849105	0.034013631923036788	63.080410075254484	73.986595250806616	23.894598840459281	67.960346987807185	91.854945828266466	-0.0026344222323695238	40	0.01904813279382719	94.000000210412082	1	40	0.064610906148498709	-0.2348453174747972	-0.1168859409648141	145.0098043180252	3.9809724571146109e-05	0.024205462071808799	0.065630680265188521	0.0014000769478312168	700
1	800	0.50767512840294737	0.50767512791675173	0.50767512811894799	10.153502569732957	240280.20015217876	0.95999999999999996	6.040720885992152	0.064618490034050458	0.012619929863826738	93	1	0.03401423317233384	0.034014233583969516	63.09964931913369	74.025420143888681	23.89422563698156	68.096581411085879	91.990807048067438	-0.0025264732577523069	40	0.019102871099597966	93.00000023898636	1	40	0.064618107277962994	-0.27467756115985686	-0.13648175409657165	145.01063214730524	3.980970131513878e-05	0.024211947588070517	0.065632291443914151	0.0013998477066218041	800
1	900	0.50768220006408316	0.5076821996826193	0.50768219964868422	10.153644003242784	240280.31068871007	0.95999999999999996	6.0413306619542686	0.064624161278113629	0.012622961381852815	92	1	0.034014706974525966	0.034014707376461846	63.114806909264075	74.063151719362608	23.895147411308187	68.233036987821777	92.128184399129964	-0.0024414624175808086	40	0.019158061227624156	92.000000222371369	1	40	0.064623779125996636	-0.31454543229575049	-0.15598872016198984	145.01128405816786	3.9809683001418929e-05	0.024217055988094545	0.065633560262424173	0.0013996672041239546	900
1	1000	0.50768693959087541	0.5076869392183303	0.50768693916763852	10.153738793790822	240280.38477265992	0.95999999999999996	6.0417393298034598	0.064627962888129928	0.012624993899984402	91	1	0.034015024524470583	0.034015024924231786	63.12496949992201	74.099467271590129	23.897633290251804	68.369323304192562	92.266956594444366	-0.0023844860365482834	40	0.019213650769455675	91.000000323037582	1	40	0.06462758167177092	-0.35445684539839417	-0.17539586693367726	145.01172097707115	3.9809670727181225e-05	0.024220480370870389	0.065634410656170927	0.0013995462434010409	1000
