ERR	t	rx	Gx	xBF	P_vx	HbO2x	HbTx	HHbx	TOIx	ry	Gy	yBF	P_vy	yFlux	HbO2y	HbTy	HHby	TOIy	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred
1	100	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633915275666	0.50843633915275444	0.50843633915275621	10.168726783055131	240289.16108418521	0.95999999999999996	6.0305340306242003	0.064523932782570237	0.012591263430711049	100	1	0.034065234723234694	0.034065234723234666	62.95631715355524	73.722497786828569	23.934310717708939	67.148587967052705	91.082898684761645	0.015340159231245126	40	0.018734039467570709	100	1	40	0.064523932782570237	0.0031285708383315125	0.0015642841432373081	145.06348042571719	3.9808216720390219e-05	0.024056804042586699	0.065898957600466351	0.0014284246526665527
1	200	0.014736891732047076	5.0222222222222226e-05	0.0037666666666666669	0	65.50159523387353	89.480828368618276	23.979233134744746	73.20182035423079	0.016392598721171752	7.68888888888889e-05	0.0057666666666666673	0	1	70.338659758202837	94.519437248127957	24.18077748992512	74.417137687302471	0.50791415438804277	0.50791414562376858	0.50791413599032698	10.158283135012466	240280.8837795314	0.95999999999999996	5.9863012303798255	0.064117413107751237	0.012375987478377327	75	1	0.03403023856559078	0.034030247111351906	61.879937391886635	74.19366254419019	24.405630184725595	70.166605129631733	94.572235314357329	0.0086887936676997846	40	0.020114641179043033	75.000000114850536	1	40	0.064108049792255678	-1.0065596995674677	-0.46469267480441007	145.01466406141176	3.9809588051860026e-05	0.023691857368167871	0.065799683487577615	0.0014415293168634454
1	400	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633412470313	0.50843633413967559	0.50843633413192713	10.168726682430263	240289.16092655194	0.95999999999999996	6.0305336079924654	0.064523928866269509	0.012591261345028831	100	1	0.034065234403119676	0.034065234386839116	62.956306725144159	73.722493844240489	23.93431381180379	67.148582981877894	91.082896793681684	0.015340095116664981	40	0.018734038691769782	99.999999999920433	1	40	0.064523944410241757	0.0031288417096059229	0.0015644195785430818	145.06347996367873	3.9808216746505003e-05	0.024056800506560342	0.065898956643532319	0.0014284247778839356
1	500	0.014871562627943848	5.208333333333333e-05	0.0041666666666666666	0	65.875805650662954	89.87063088610725	23.994825235444296	73.300704580729089	0.016130232484232454	7.2083333333333342e-05	0.0057666666666666673	0	1	69.537862314297683	93.685273244060085	24.147410929762401	74.224966108754543	0.50830026148622598	0.5083002537202419	0.50830025270100077	10.166005266628755	240287.00399444776	0.95999999999999996	6.0190183597962532	0.064417466128794329	0.012534537873068899	80	1	0.034056109269576071	0.034056116930967051	62.672689365344496	74.288253739037856	24.131525979862289	69.722565978492639	93.854091958354928	0.013605902159534874	40	0.019838352152540945	80.000000092685667	1	40	0.064409900774007531	-0.79952787807064218	-0.37974696122401952	145.05075934839533	3.9808574084268942e-05	0.02396117779284776	0.065873073166560228	0.0014318270355000641
1	700	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633554268242	0.50843633555608569	0.50843633551111811	10.168726710821064	240289.16089278992	0.95999999999999996	6.0305337272965787	0.064523929968994212	0.012591261931966817	100	1	0.034065234493456824	0.034065234479244914	62.956309659834083	73.722494956783095	23.934312938309915	67.14858438754618	91.082897325856095	0.015340113202187575	40	0.01873403891009022	99.999999999983686	1	40	0.064523941137968124	0.0031287654823132227	0.0015643814649900789	145.06348010238742	3.9808216752098287e-05	0.024056801501970794	0.065898956913465492	0.0014284247424931425
1	800	0.014987424496398243	5.3725490196078436e-05	0.0045666666666666668	0	66.200475519942344	90.208828666606621	24.008353146664277	73.385805467672981	0.015887603479138656	6.7843137254901964e-05	0.0057666666666666673	0	1	68.808805993797236	92.925839576872136	24.1170335830749	74.047010290260232	0.50848616490928222	0.50848615893833182	0.50848615813680986	10.169723326550718	240289.95081317535	0.95999999999999996	6.034746876508815	0.064562994602740745	0.012612134114985843	85	1	0.034068566676115158	0.034068572595166262	63.060670574929212	74.245619728577935	23.984514595601581	69.14338963984072	93.127904235442301	0.015975353355198507	40	0.019554999172063926	85.000000094457164	1	40	0.064557302380372952	-0.59609405807653071	-0.28952436143181115	145.06813854498273	3.9808085888024221e-05	0.024091907734558039	0.065908438109779088	0.0014271812908502324
1	1000	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633602551619	0.50843633603606975	0.50843633598632287	10.16872672049452	240289.16087287207	0.95999999999999996	6.030533767782801	0.064523930343925881	0.012591262131508716	100	1	0.034065234523894823	0.034065234511083634	62.956310657543582	73.722495334408322	23.934312641900192	67.148584864879766	91.082897506779958	0.015340119362482599	40	0.018734038984312838	99.999999999959812	1	40	0.064523940025566551	0.0031287395672124907	0.0015643685074713599	145.06348015054664	3.9808216755398036e-05	0.024056801840744234	0.065898957005410194	0.0014284247304959844
1	1100	0.015088203662934244	5.5185185185185181e-05	0.0049666666666666661	0	66.484929395916211	90.505134787412729	24.020205391496518	73.459842418977104	0.015662190293642072	6.4074074074074088e-05	0.0057666666666666673	0	1	68.141381366025797	92.230605589610207	24.089224223584409	73.881528729441555	0.50853333012669122	0.50853332610753244	0.50853332556692532	10.170666621624584	240290.69840256797	0.95999999999999996	6.038734967977291	0.064600028269231891	0.012631954374397311	90	1	0.034071728823562249	0.034071732812984	63.159771871986557	74.109657978054557	23.926001521433278	68.486843010140973	92.412844531574251	0.016576702430058696	40	0.019271917853941362	90.000000096179676	1	40	0.064596230628469392	-0.39518719818983772	-0.19506157103908331	145.0725477604914	3.9807962037609088e-05	0.024125184989890542	0.06591741346910536	0.001426005272945612
1	1300	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633708301716	0.50843633711926772	0.50843633665588062	10.168726741793627	240289.16082315132	0.95999999999999996	6.0305338580202443	0.064523931150154895	0.012591262557503341	100	1	0.034065234592244066	0.034065234555944006	62.956312787516708	73.722496171916973	23.934311980569291	67.148585912458358	91.082897893027649	0.015340132891628055	40	0.018734039142767958	99.999999999726256	1	40	0.06452393765079123	0.0031286842358758671	0.0015643408418707758	145.06348025720976	3.9808216763635174e-05	0.02405680256577911	0.065898957207337738	0.0014284247033214961
1	1400	0.01517669357343771	5.6491228070175442e-05	0.0053666666666666672	0	66.736268085369076	90.766945922259453	24.030677836890376	73.524857983574435	0.015451911864441075	6.0701754385964918e-05	0.0057666666666666673	0	1	67.527367209539761	91.591007509937242	24.063640300397481	73.727071079781851	0.5084987192184276	0.50849871721599804	0.50849871695430426	10.169974393873764	240290.14972595958	0.95999999999999996	6.0358091084870589	0.064572853250432188	0.01261740870155034	95	1	0.034069412050439979	0.03406941403593839	63.087043507751702	73.921849591704301	23.920476658291406	67.805647640317147	91.726124298608553	0.016135405433047603	40	0.018996085086525703	95.000000123043733	1	40	0.064570950452611103	-0.19577611587719379	-0.09757659486608751	145.06931210831132	3.980805293479161e-05	0.024100762136369063	0.065910826946761911	0.0014268680814496617
