ERR	t	rx	Gx	xBF	P_vx	HbO2x	HbTx	HHbx	TOIx	ry	Gy	yBF	P_vy	yFlux	HbO2y	HbTy	HHby	TOIy	f1	f2	f3	L	R_Hi	SaO2sup	XOv	O2c	CBF	P_a	u	J_O2	CMRO2	Vmca	TOI	HHb	HbO2	HbT	CCO	Pa_CO2	r	v_p	v_u	v_c	v_o	eta	mu	Dpsi	H	O2	a	bred
1	100	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633915275666	0.50843633915275444	0.50843633915275621	10.168726783055131	240289.16108418521	0.95999999999999996	6.0305340306242003	0.064523932782570237	0.012591263430711049	100	1	0.034065234723234694	0.034065234723234666	62.95631715355524	73.722497786828569	23.934310717708939	67.148587967052705	91.082898684761645	0.015340159231245126	40	0.018734039467570709	100	1	40	0.064523932782570237	0.0031285708383315125	0.0015642841432373081	145.06348042571719	3.9808216720390219e-05	0.024056804042586699	0.065898957600466351	0.0014284246526665527
1	100.09999999999999	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	66.959999999999994	91	24.040000000000006	73.582417582417577	0.015255032023233297	5.7666666666666675e-05	0.0057666666666666673	0	1	66.959999999999994	91	24.040000000000006	73.582417582417577	0.50843633915275643	0.50843633915275488	0.5084363391527571	10.168726783055126	240289.16108418521	0.95999999999999996	6.030534030624203	0.064523932782570265	0.012591263430711049	100	1	0.03406523472323468	0.034065234723234729	62.95631715355524	73.722497786828569	23.934310717708925	67.14858796705272	91.082898684761645	0.015340159231242337	40	0.018734039467570709	100	1	40	0.064523932782570237	0.0031285708383315125	0.0015642841432373081	145.06348042571716	3.9808216720390219e-05	0.024056804042586737	0.06589895760046631	0.0014284246526665432
1	100.2	0.015260576393351297	5.7750547104084273e-05	0.0057968266666666669	0	66.981599408272871	91.016539767530503	24.034940359257632	73.592777290098738	0.015274084657197829	5.7955295867911317e-05	0.0058173787333333339	0	1.008794	67.020319171753286	91.056862299226552	24.036543127473266	73.602710964841322	0.50863283132688109	0.5087064040985414	0.508712190419641	10.172455547177842	240291.04548361499	0.96025130000000003	6.0514404965158626	0.064739736226849476	0.012704991670535893	100.377	1.002513	0.034136360286927875	0.034083716758115952	63.524958352679462	73.91502161486261	23.774079024946801	67.36680165330867	91.140880678255471	0.017335511341746296	40.078530000000001	0.018757811049195629	100.00746510016334	1.0004555296173883	40.00155499818522	0.064524904253698792	0.0031365162117119373	0.0015682568201817323	145.07459365329046	3.9807904538216566e-05	0.02418811526580654	0.065928738975249951	0.0014229087887582335
1	100.3	0.015266070399210014	5.7833755815330712e-05	0.0058269706666666671	0	67.003068513249701	91.032935218759121	24.02986670550942	73.603106779141186	0.015292864431112737	5.8240850469163462e-05	0.0058679870000000016	0	1.0175700000000001	67.07995145299256	91.112979707699452	24.033028254706892	73.622827031003141	0.50895773769212904	0.50906290708278634	0.50907065163954002	10.178930038730085	240294.23055788979	0.96050259999999998	6.0740912622318222	0.064973845218272513	0.012818545833411162	100.7538	1.005026	0.034180426829893355	0.034107733659849183	64.092729167055808	74.121502116888649	23.600707158318585	67.597426770933623	91.198133929252208	0.020665548789404617	40.156979999999997	0.018781254336418526	100.02224352133757	1.0012840153403066	40.004632619422452	0.064526999246553918	0.0031929453019522215	0.0015964712946542651	145.09337740010616	3.9807376888707946e-05	0.024369876270145432	0.065978441026707538	0.0014160234698688701
1	100.40000000000001	0.015271514726935448	5.7916300802396384e-05	0.005857098666666667	0	67.024409018464027	91.049188240051933	24.024779221587906	73.613406460861157	0.015311320590376027	5.8522511200061184e-05	0.0059184049666666672	0	1.026313	67.138747416905517	91.168197279142461	24.029449862236945	73.642727859735331	0.50934684560055743	0.50946502879124189	0.50947336728837467	10.186766581909072	240297.78083374404	0.96075390000000005	6.0971104478627201	0.065213649874790419	0.012931677383995775	101.13039999999999	1.007538	0.034213985983879716	0.034134715608321105	64.658386919978881	74.330559658667852	23.424506583397601	67.829943345844427	91.254449929242028	0.024547190559007559	40.23527	0.018804285337821972	100.0441864897988	1.0024176704278924	40.009199545542941	0.06453026746165004	0.0033287908368439421	0.0016643938815141847	145.11431460353	3.9806788755232479e-05	0.024569814986627855	0.066036375978492656	0.0014087145498843927
1	100.5	0.015276905768142928	5.7998124914824831e-05	0.0058871866666666672	0	67.045610306482132	91.065287894885628	24.019677588403496	73.623673582266818	0.015329404079623458	5.8799474253701324e-05	0.0059685288333333336	0	1.035005	67.196561724543955	91.222364483089123	24.025802758545169	73.662376660934839	0.50977082628689141	0.509894016254413	0.50990236246778498	10.195322558674928	240301.31941594678	0.9610052	6.1199183207496723	0.065453717425818042	0.013044099238734307	101.5065	1.010049	0.034243747590974212	0.034163458285341598	65.220496193671536	74.537385656888588	23.249818129391471	68.059808667361324	91.309626796752795	0.028643468229145541	40.313330000000001	0.018826823154488786	100.07314223734225	1.0038009957900762	40.015221732029012	0.064534715747311358	0.003567763618036901	0.0017838799167775538	145.13518253763363	3.9806202576202833e-05	0.024774527819110707	0.066097514451181283	0.0014013636990641216
1	100.59999999999999	0.015282245707566399	5.8079258856470185e-05	0.0059172426666666668	0	67.066676091534745	91.081240542621885	24.014564451087139	73.633907149245061	0.015347056066815091	5.9070775529647644e-05	0.0060182605666666668	0	1.0436289999999999	67.253217788649692	91.275300834043534	24.022083045393842	73.681726791489055	0.51021531969583545	0.5103400386013397	0.51034815989722038	10.204289003298436	240304.71052375925	0.96125640000000001	6.1422911079758773	0.065691851129469278	0.013155682868603191	101.8822	1.0125580000000001	0.034272423716834623	0.034193326713113766	65.778414343015953	74.740127090706451	23.078319226439305	68.285241110194022	91.363560336633327	0.032809409414864793	40.391089999999998	0.018848827070648781	100.10896398110758	1.005388371345787	40.02266442239673	0.064540333350411636	0.0039284634769357844	0.0019642292123346855	145.15518048878951	3.980564084304227e-05	0.024978596280400181	0.066159692677833809	0.0013941225274292938
1	100.7	0.015287529650138935	5.8159625753778143e-05	0.0059472346666666663	0	67.087594320809188	91.097031391961124	24.009437071151936	73.644105955717606	0.015364238069792608	5.9335754029141589e-05	0.0060675021333333337	0	1.052168	67.30860152790946	91.32688626476741	24.01828473685795	73.700751532001092	0.5106725102206775	0.51079714293689138	0.51080494787781117	10.21350244497482	240307.91403639995	0.96150760000000002	6.1641245856119493	0.065926960310569438	0.013266180383364115	102.25709999999999	1.0150650000000001	0.03430096402212273	0.034223931507813353	66.330901916820579	74.937911713911205	22.910784523632685	68.505318803837298	91.416103327469983	0.036979974010742045	40.468449999999997	0.018870238993557484	100.1514999241992	1.0071424465316803	40.03149156825399	0.064547101427241238	0.0044250375040180145	0.0022125151417466027	145.17407189946312	3.9805110199371529e-05	0.025179801564528672	0.066221939910608096	0.0013870529432952478
1	100.8	0.015292759833098822	5.823925709473295e-05	0.0059771706666666658	0	67.108368852723913	91.112666958691321	24.004298105967408	73.654269041591689	0.015380901411399662	5.9593584348374569e-05	0.0061161670333333348	0	1.0606070000000001	67.362564270294683	91.376969654960959	24.014405384666276	73.719411493569368	0.51113776718083237	0.51126156773331166	0.5112690282322383	10.222868237697366	240310.92820935804	0.96175869999999997	6.1853957407349416	0.066158700565493167	0.013375520232688046	102.6313	1.0175700000000001	0.034329722974626831	0.034255024891559967	66.877601163440232	75.130553488420659	22.747388122907083	68.719818886769531	91.467207009676613	0.041125665442395681	40.545360000000002	0.01889104109919822	100.20060325563406	1.0090326412928887	40.041666844948338	0.064554998257571689	0.0050683951558966982	0.0025341921529570626	145.19184652655915	3.9804610931661773e-05	0.02537737818480066	0.066283815902125315	0.0013801742052537271
1	100.90000000000001	0.015297932908973841	5.8318099371063075e-05	0.0060070266666666658	0	67.12899206281709	91.12813706556534	23.99914500274825	73.664396337345039	0.015397006353093774	5.9843572206392291e-05	0.0061641572333333344	0	1.068929	67.414987226485081	91.425426306972213	24.010439080487131	73.737678837975437	0.51160795808955517	0.51173051563282712	0.51173762560317204	10.232324117986062	240313.76409646886	0.96200980000000003	6.2060900995726254	0.066386821402086793	0.013483529589629671	103.00449999999999	1.0200720000000001	0.034358717700193935	0.034286420915412529	67.417647948148357	75.317932682292749	22.588233993763723	68.928549033396294	91.516783027160017	0.045231535227944056	40.621720000000003	0.018911199492140693	100.25612413108338	1.0110337375288063	40.053152666970966	0.064564000516042261	0.0058666755326826081	0.0029333293530975973	145.20856959556644	3.9804141206660724e-05	0.025571055304747757	0.066345097540715589	0.001373492575718585
